date,open,high,low,close,volume,return,volatility,range,body,return_lag_1,return_lag_3,ma_7,ma_7_diff,range_pct,vol_z_score,risk
2020-09-27,3.1292,3.1857,2.9819,3.1578,983815.86,0.009300987630645352,0.07505766763013952,0.2038000000000002,0.02859999999999996,-0.02035256912045602,0.10105786745131007,3.0219571428571426,0.0449519469407244,0.06453860282475148,,1
2020-09-28,3.1557,3.2109,2.908,2.9599,1306134.15,-0.06267021343973644,0.07691948802561997,0.30290000000000017,-0.19579999999999975,0.009300987630645352,0.016034104285305384,3.0494857142857144,-0.029377318892178497,0.10233453832899765,,1
2020-09-29,2.9549,3.027,2.8735,2.9505,950875.56,-0.0031757829656408054,0.07154965329380056,0.1535000000000002,-0.0043999999999999595,-0.06267021343973644,-0.02035256912045602,3.0555285714285714,-0.03437329056931933,0.05202508049483145,,1
2020-09-30,2.9447,2.9838,2.8228,2.8967,722757.83,-0.0182341975936281,0.06005265180164523,0.16100000000000003,-0.04800000000000004,-0.0031757829656408054,0.009300987630645352,3.061514285714286,-0.05383423702556161,0.05558048814167847,,1
2020-10-01,2.8967,2.9889,2.65,2.8669,1373061.59,-0.010287568612559195,0.047744767527884084,0.3389000000000002,-0.02980000000000027,-0.0182341975936281,-0.06267021343973644,3.0220285714285713,-0.0513325958911233,0.11821130838187598,,1
2020-10-02,2.8667,2.8873,2.42,2.6232,2788493.11,-0.08500470891904133,0.04696166033716869,0.46730000000000027,-0.2434999999999996,-0.010287568612559195,-0.0031757829656408054,2.9405285714285716,-0.10791548652574609,0.17814120158584942,,1
2020-10-03,2.6231,2.6708,2.5356,2.5439,547025.23,-0.030230253125953177,0.04705885183049348,0.13519999999999976,-0.07920000000000016,-0.08500470891904133,-0.0182341975936281,2.856985714285714,-0.10958602723149771,0.053146743189590694,,1
2020-10-04,2.542,2.5898,2.42,2.5202,765399.21,-0.009316403946695972,0.045318089412413845,0.16979999999999995,-0.02179999999999982,-0.030230253125953177,-0.010287568612559195,2.7659,-0.08883184496908776,0.06737560511070548,,1
2020-10-05,2.5181,2.683,2.4561,2.6522,912587.17,0.052376795492421246,0.04738882274735743,0.22689999999999966,0.1341000000000001,-0.009316403946695972,-0.08500470891904133,2.721942857142857,-0.025622454549271437,0.0855516175250734,,1
2020-10-06,2.6486,2.6604,2.13,2.174,1784025.33,-0.1803031445592339,0.06466777667240083,0.5304000000000002,-0.47460000000000013,0.052376795492421246,-0.030230253125953177,2.6110142857142855,-0.1673733798031416,0.2439742410303589,,1
2020-10-07,2.1721,2.4083,2.081,2.3005,2087951.2,0.058187672493100306,0.06783987015641484,0.32730000000000015,0.12840000000000007,-0.1803031445592339,-0.009316403946695972,2.5258428571428566,-0.08921491553031784,0.1422734188219953,,1
2020-10-08,2.3001,2.4569,2.0123,2.3638,2759189.94,0.027515757444033895,0.06080786221808481,0.4445999999999999,0.06369999999999987,0.058187672493100306,0.052376795492421246,2.4539714285714282,-0.03674510123531526,0.18808697859378962,-0.9873856531229149,0
2020-10-09,2.3686,2.63,2.303,2.5314,1878523.79,0.0709027836534395,0.06482621571908867,0.32699999999999996,0.16280000000000028,0.027515757444033895,-0.1803031445592339,2.440857142857143,0.03709469741308678,0.12917753022043135,-0.8825130199669735,0
2020-10-10,2.5274,2.6056,2.3873,2.3999,1278940.27,-0.05194753891127435,0.06559559914769793,0.21829999999999972,-0.12749999999999995,0.0709027836534395,0.058187672493100306,2.4202857142857144,-0.008422854444575587,0.09096212342180912,-0.849795086863646,0
2020-10-11,2.3988,2.4607,2.3401,2.4227,898764.08,0.009500395849826981,0.06560168540311119,0.12060000000000004,0.02389999999999981,-0.05194753891127435,0.027515757444033895,2.406357142857143,0.006791534328712574,0.049779171998183866,-0.8345672589491355,0
2020-10-12,2.4228,2.7044,2.4132,2.5836,2155387.01,0.06641350559293357,0.06767025680278489,0.29120000000000035,0.16080000000000005,0.009500395849826981,0.0709027836534395,2.396557142857143,0.07804648334813627,0.11271094596686806,-0.7762795926482633,0
2020-10-13,2.5826,2.5867,2.336,2.4062,1951031.1,-0.06866387985756306,0.0695919349230877,0.25070000000000014,-0.17639999999999967,0.06641350559293357,-0.05194753891127435,2.429728571428572,-0.009683621333364837,0.10418917795694461,-0.7227976609207737,0
2020-10-14,2.4061,2.4424,2.2331,2.3107,1125385.85,-0.03968913639763938,0.06997311928425802,0.20930000000000026,-0.09539999999999971,-0.06866387985756306,0.009500395849826981,2.4311857142857143,-0.04955841652809027,0.09057861254165415,-0.7038867227486938,0
2020-10-15,2.3108,2.3485,2.1932,2.2682,754909.09,-0.018392694854373115,0.06997704190598154,0.1553,-0.04259999999999975,-0.03968913639763938,0.06641350559293357,2.4175285714285715,-0.06176910303911307,0.06846838903094964,-0.6937711594418483,0
2020-10-16,2.2648,2.269,2.1071,2.1398,1546650.13,-0.05660876465920117,0.0681543607862529,0.16190000000000015,-0.125,-0.018392694854373115,-0.06866387985756306,2.3615857142857144,-0.09391389562703024,0.07566127675483697,-0.7239135223501347,0
2020-10-17,2.1374,2.2462,2.1107,2.2053,482249.55,0.03061033741471153,0.06884973521145177,0.13549999999999995,0.06789999999999985,-0.05660876465920117,-0.03968913639763938,2.3337857142857144,-0.05505463226517318,0.06144288758899014,-0.6985450766397883,0
2020-10-18,2.2031,2.2595,2.1763,2.215,478921.26,0.004398494535890807,0.06892426534289414,0.08320000000000016,0.0118999999999998,0.03061033741471153,-0.018392694854373115,2.304114285714286,-0.038676156936659975,0.03756207674943574,-0.6875331190943968,0
2020-10-19,2.2137,2.2148,2.05,2.0592,909217.19,-0.07033860045146711,0.06861714537283833,0.16480000000000006,-0.15449999999999964,0.004398494535890807,-0.05660876465920117,2.2292,-0.07626054189843887,0.08003108003108006,-0.6853775653966055,0
2020-10-20,2.0552,2.108,1.8401,1.885,1933167.04,-0.08459595959595967,0.0541985717651136,0.2679,-0.17020000000000013,-0.07033860045146711,0.03061033741471153,2.1547428571428573,-0.12518563700010613,0.1421220159151194,-0.9957945234142769,0
2020-10-21,1.8873,2.11,1.8415,1.8887,3222724.75,0.0019628647214853245,0.0508345363126591,0.26849999999999996,0.0014000000000000679,-0.08459595959595967,0.004398494535890807,2.094457142857143,-0.09823888904046049,0.14216127495102449,-1.052690358000296,0
2020-10-22,1.8868,2.09,1.8481,1.9582,1624778.09,0.03679779742680145,0.05145724399018542,0.24189999999999978,0.07139999999999991,0.0019628647214853245,-0.07033860045146711,2.0501714285714288,-0.04486036010925927,0.12353181493208037,-1.0203976176945018,0
2020-10-23,1.9566,1.9902,1.85,1.959,1559992.35,0.0004085384536820502,0.045852223645906194,0.14019999999999988,0.0024000000000001798,0.03679779742680145,-0.08459595959595967,2.0243428571428574,-0.03227855247558301,0.07156712608473705,-1.1258459443447713,0
2020-10-24,1.9652,1.973,1.88,1.9142,748093.83,-0.022868810617662105,0.04480141383761481,0.0930000000000002,-0.051000000000000156,0.0004085384536820502,0.0019628647214853245,1.9827571428571427,-0.034576671734165225,0.04858426496708818,-1.1280054804957054,0
2020-10-25,1.9175,1.9244,1.76,1.7926,1365865.99,-0.06352523247309583,0.04595613764688006,0.1644000000000001,-0.12490000000000001,-0.022868810617662105,0.03679779742680145,1.9224142857142856,-0.0675266963416537,0.09171036483320323,-1.0823936291986567,0
2020-10-26,1.7925,1.8685,1.6121,1.6799,2021871.84,-0.06286957491911194,0.03976531159137773,0.25639999999999996,-0.11260000000000003,-0.06352523247309583,0.0004085384536820502,1.8682285714285716,-0.10080595827980679,0.15262813262694205,-1.1982454954938178,0
2020-10-27,1.6771,1.75,1.5906,1.711,2591150.26,0.01851300672659084,0.03999028857210909,0.1594,0.03390000000000004,-0.06286957491911194,-0.022868810617662105,1.8433714285714284,-0.07180941752689161,0.09316189362945644,-1.1708169151855752,0
2020-10-28,1.7084,1.7255,1.4508,1.518,3354618.28,-0.11279953243717122,0.04653343918805718,0.27469999999999994,-0.1903999999999999,0.01851300672659084,-0.06352523247309583,1.7904142857142857,-0.15215153715421012,0.18096179183135702,-1.008087939139409,0
2020-10-29,1.5166,1.5754,1.4148,1.4327,1233628.05,-0.056192358366271344,0.04699482748556537,0.16059999999999985,-0.08389999999999986,-0.11279953243717122,-0.06286957491911194,1.7153428571428573,-0.16477338974299183,0.11209604243735594,-0.9827756550675555,0
2020-10-30,1.4328,1.4726,1.3163,1.4381,1401628.09,0.003769107279960826,0.047255586214890705,0.15629999999999988,0.00529999999999986,-0.056192358366271344,0.01851300672659084,1.6409285714285713,-0.12360597222826794,0.10868507057923642,-0.9627849220910258,0
2020-10-31,1.4383,1.558,1.4266,1.5497,851989.58,0.07760239204505948,0.052977953630170174,0.13139999999999996,0.11140000000000017,0.003769107279960826,-0.11279953243717122,1.5888571428571427,-0.024644848048911948,0.08479060463315477,-0.8240900907037144,0
2020-11-01,1.5497,1.6463,1.5137,1.608,960664.24,0.03762018455184868,0.0550305124703062,0.13260000000000005,0.05830000000000002,0.07760239204505948,-0.056192358366271344,1.5624857142857143,0.029129409183169756,0.08246268656716421,-0.7689521398605292,0
2020-11-02,1.6076,1.6432,1.4621,1.4738,867738.07,-0.08345771144278613,0.056034538659018494,0.18110000000000004,-0.13379999999999992,0.03762018455184868,0.003769107279960826,1.5330428571428574,-0.03864396671419134,0.12287963088614469,-0.7380651684421901,0
2020-11-03,1.4729,1.484,1.4062,1.4118,983164.88,-0.042068123218889975,0.053481504588282,0.07780000000000009,-0.061100000000000154,-0.08345771144278613,0.07760239204505948,1.4903,-0.052673958263436904,0.05510695565944192,-0.7867310492778175,0
2020-11-04,1.4123,1.4144,1.2733,1.3912,2560523.86,-0.0145913018841195,0.053162543886106854,0.1411,-0.02110000000000012,-0.042068123218889975,0.03762018455184868,1.4721857142857142,-0.05501052856297241,0.10142323174238069,-0.7850341068105172,0
2020-11-05,1.3895,1.4928,1.3,1.4007,1598492.56,0.006828637147786143,0.051257483347095754,0.19279999999999986,0.011200000000000099,-0.0145913018841195,-0.08345771144278613,1.4676142857142855,-0.045593918215179004,0.1376454629827942,-0.8188594936074729,0
2020-11-06,1.403,1.9482,1.3946,1.9,3846546.9,0.3564646248304417,0.11372016966417904,0.5535999999999999,0.4969999999999999,0.006828637147786143,-0.042068123218889975,1.5336,0.2389149713093374,0.2913684210526315,0.5995803940695053,1
2020-11-07,1.9069,2.4975,1.8276,2.0215,8862610.63,0.06394736842105275,0.11456316758525657,0.6699000000000002,0.11460000000000004,0.3564646248304417,-0.0145913018841195,1.6010000000000002,0.26264834478450955,0.3313875834776157,0.6132144087255023,1
2020-11-08,2.0264,2.2825,1.9608,2.1558,4800345.92,0.06643581498886975,0.11347440060927944,0.3217000000000001,0.12939999999999996,0.06394736842105275,0.006828637147786143,1.6792571428571428,0.2837819443971826,0.1492253455793673,0.5830047829968729,1
2020-11-09,2.1515,2.1991,1.9456,2.0299,3050443.52,-0.05840059374710094,0.11323388065076241,0.25350000000000006,-0.12159999999999993,0.06643581498886975,0.3564646248304417,1.7587,0.15420481037129705,0.12488299916252035,0.5724826800965349,1
2020-11-10,2.0383,2.3257,2.008,2.2661,2119423.36,0.11636041184294776,0.11619358772957634,0.31769999999999987,0.22779999999999978,-0.05840059374710094,0.06394736842105275,1.8807428571428573,0.20489624160665978,0.14019681390935965,0.63538126816343,1
2020-11-11,2.2665,2.3,1.9673,2.0,1863686.19,-0.11742641542738619,0.11662398655578624,0.3326999999999998,-0.2665000000000002,0.11636041184294776,0.06643581498886975,1.9677142857142857,0.01640772469870769,0.1663499999999999,0.6396536801501916,1
2020-11-12,2.0,2.06,1.825,1.9089,1522310.89,-0.04554999999999998,0.11608403466775484,0.2350000000000001,-0.09109999999999996,-0.11742641542738619,-0.05840059374710094,2.0403142857142855,-0.06440884457576553,0.12310754885012315,0.6216045586264737,1
2020-11-13,1.9089,2.0808,1.8997,2.0141,1595684.08,0.05511027293205517,0.11613007734796126,0.18110000000000004,0.10519999999999996,-0.04554999999999998,0.11636041184294776,2.0566142857142857,-0.02067197821662511,0.08991609155454051,0.6173832226751329,1
2020-11-14,2.0222,2.0374,1.869,1.9182,1191847.42,-0.04761431905069269,0.11699390823516363,0.16839999999999988,-0.10400000000000031,0.05511027293205517,-0.11742641542738619,2.041857142857143,-0.060561113831945734,0.08779063705557287,0.6322966923932279,1
2020-11-15,1.9204,2.218,1.9133,2.0407,3348186.49,0.06386195391512883,0.11749025390490594,0.30469999999999997,0.12030000000000007,-0.04761431905069269,-0.04554999999999998,2.025414285714286,0.007546956883600453,0.14931151075611307,0.6385766142869626,1
2020-11-16,2.039,2.37,1.9858,2.2626,3192029.56,0.10873719802028714,0.11532170705102188,0.3842000000000001,0.2235999999999998,0.06386195391512883,0.05511027293205517,2.0586571428571427,0.09906596533107577,0.1698046495182534,0.5824404279495938,1
2020-11-17,2.2665,2.33,2.125,2.1998,2311120.85,-0.027755679306991854,0.11463226154940409,0.20500000000000007,-0.06669999999999998,0.10873719802028714,-0.04761431905069269,2.049185714285714,0.07349957822968024,0.09319029002636606,0.5616431569788819,1
2020-11-18,2.1962,2.2173,2.0001,2.1153,2054379.16,-0.038412582962087605,0.1156389259597622,0.21719999999999962,-0.0809000000000002,-0.027755679306991854,0.06386195391512883,2.065657142857143,0.02403247669368445,0.10268047085519766,0.5811805417029409,1
2020-11-19,2.1122,2.1848,2.0136,2.085,1391861.95,-0.014324209332009619,0.11618487330499165,0.17120000000000024,-0.027200000000000113,-0.038412582962087605,0.10873719802028714,2.0908142857142855,-0.00278087143081635,0.08211031175059964,0.5896981174680018,1
2020-11-20,2.0841,2.2387,2.0521,2.1033,1589414.51,0.008776978417266212,0.07004060457882698,0.18660000000000032,0.019200000000000106,-0.014324209332009619,-0.027755679306991854,2.103557142857143,-0.00012224191675330154,0.08871772928255614,-0.519071937203726,0
2020-11-21,2.0999,2.51,2.0351,2.3822,2963489.5,0.13260115057290922,0.07626840930814904,0.4748999999999999,0.2823000000000002,0.008776978417266212,-0.038412582962087605,2.169842857142857,0.09786752167701415,0.1993535387456972,-0.3659538213220954,1
2020-11-22,2.3825,2.4201,2.04,2.1514,2448127.25,-0.09688523213835942,0.08010060315604753,0.3801000000000001,-0.23109999999999964,0.13260115057290922,-0.014324209332009619,2.185657142857143,-0.015673612382023017,0.17667565306312172,-0.27109508374236746,1
2020-11-23,2.161,2.3635,2.112,2.2786,2094160.76,0.05912429115924511,0.07934915703190837,0.25150000000000006,0.11759999999999993,-0.09688523213835942,0.008776978417266212,2.187942857142857,0.041434876857583076,0.11037479153866411,-0.28777164789440846,1
2020-11-24,2.2786,2.4731,2.1338,2.2823,3534792.04,0.0016238040902309958,0.07334911694663523,0.33930000000000016,0.0037000000000002586,0.05912429115924511,0.13260115057290922,2.1997285714285715,0.037537098732960635,0.14866581956797972,-0.4321433525771224,1
2020-11-25,2.2795,2.49,2.1703,2.2661,3597681.61,-0.007098102791044281,0.0648508934096217,0.3197000000000001,-0.0134000000000003,0.0016238040902309958,-0.09688523213835942,2.2212714285714283,0.02018149193833648,0.14107938749393237,-0.6340757306895888,0
2020-11-26,2.2653,2.3101,1.7212,1.9111,6803274.72,-0.15665681126163888,0.07779351140163945,0.5888999999999998,-0.35419999999999985,-0.007098102791044281,0.05912429115924511,2.1964285714285716,-0.12990569105691063,0.30814714039035096,-0.31544459857931784,1
2020-11-27,1.9117,2.04,1.7694,1.861,1802241.32,-0.02621526869342261,0.07662538347273928,0.27059999999999995,-0.05069999999999997,-0.15665681126163888,0.0016238040902309958,2.1618142857142857,-0.139148995222267,0.1454056958624395,-0.34134915717331943,1
2020-11-28,1.8644,1.94,1.8016,1.8868,1381390.77,0.01386351423965615,0.07561915285445982,0.13839999999999986,0.022399999999999975,-0.02621526869342261,-0.007098102791044281,2.091042857142857,-0.0976751176788068,0.07335170659317355,-0.36202544725416247,1
2020-11-29,1.8858,1.947,1.85,1.9153,862711.64,0.015104939580241616,0.07362341185357547,0.09699999999999998,0.02950000000000008,0.01386351423965615,-0.15665681126163888,2.057314285714286,-0.06902896980807162,0.05064480760194224,-0.4074269056449372,1
2020-11-30,1.9184,2.0182,1.9034,1.9665,1094620.01,0.026732104631128184,0.06711266040291723,0.11480000000000024,0.04809999999999981,0.015104939580241616,-0.02621526869342261,2.0127285714285716,-0.022968110099296765,0.058377828629545,-0.5588914556282075,0
2020-12-01,1.9641,2.1404,1.9168,1.9738,2102911.64,0.0037121789982201836,0.06692040829789288,0.22360000000000002,0.009700000000000042,0.026732104631128184,0.01386351423965615,1.9686571428571429,0.002612368111693236,0.11328402067078733,-0.5595818114866532,0
2020-12-02,1.9702,2.2098,1.9333,2.1209,2203748.48,0.07452629445739167,0.06941808204228976,0.27649999999999997,0.15069999999999983,0.0037121789982201836,0.015104939580241616,1.9479142857142857,0.08880560892969759,0.13036918289405441,-0.49285067270288474,1
2020-12-03,2.119,2.2279,2.074,2.0967,3182362.33,-0.011410250365410879,0.06936813368991847,0.15390000000000015,-0.02230000000000043,0.07452629445739167,0.026732104631128184,1.9744285714285712,0.061927501627957474,0.07340105880669631,-0.4890612198804193,1
2020-12-04,2.0967,2.1123,1.836,1.8535,1424943.39,-0.1159917966328039,0.07620521536255154,0.27629999999999977,-0.24319999999999986,-0.011410250365410879,0.0037121789982201836,1.9733571428571428,-0.06073768414956385,0.14906932829781483,-0.31418983306697224,1
2020-12-05,1.8507,1.983,1.82,1.9795,1087998.4,0.06797949824656069,0.06874201885287623,0.16300000000000003,0.12880000000000003,-0.1159917966328039,0.07452629445739167,1.9865999999999997,-0.003573945434410381,0.08234402626925993,-0.48153612949470925,1
2020-12-06,1.9795,1.9907,1.7956,1.8505,1125736.37,-0.06516797171002775,0.06616190574542971,0.19509999999999983,-0.129,0.06797949824656069,-0.011410250365410879,1.9773428571428568,-0.06414813530423208,0.10543096460416095,-0.5300194030770756,0
2020-12-07,1.8515,1.899,1.8088,1.8272,962743.7,-0.012591191569846005,0.06322946565302684,0.09020000000000006,-0.02429999999999999,-0.06516797171002775,-0.1159917966328039,1.9574428571428568,-0.0665372461155588,0.049365148861646266,-0.585663425537182,0
2020-12-08,1.8301,1.8301,1.6211,1.6631,2296665.59,-0.08980954465849378,0.06617982577300961,0.20900000000000007,-0.16700000000000004,-0.012591191569846005,0.06797949824656069,1.913057142857143,-0.130658482309542,0.1256689315134388,-0.496716984493732,1
2020-12-09,1.66,1.6777,1.5,1.6592,2093499.32,-0.002345018339245941,0.06626443493695491,0.17769999999999997,-0.0007999999999999119,-0.08980954465849378,-0.06516797171002775,1.8470999999999997,-0.10172703156299051,0.10709980713596912,-0.4776258099600506,1
2020-12-10,1.6599,1.6664,1.5395,1.5683,1061425.89,-0.054785438765670214,0.05466764314249143,0.1269,-0.0915999999999999,-0.002345018339245941,-0.012591191569846005,1.7716142857142856,-0.11476216203139986,0.080915641140088,-0.7654368023809556,0
2020-12-11,1.5739,1.5774,1.4328,1.4389,1429080.75,-0.0825097239048651,0.0577306839420388,0.14459999999999984,-0.135,-0.054785438765670214,-0.08980954465849378,1.7123857142857144,-0.15971034563307668,0.10049343248314674,-0.6704076735946594,0
2020-12-12,1.4368,1.5382,1.4366,1.4912,1423640.73,0.03634720967405647,0.05894392802994058,0.10159999999999991,0.054400000000000004,-0.0825097239048651,-0.002345018339245941,1.6426285714285715,-0.09218673902455995,0.06813304721030036,-0.6230523409825476,0
2020-12-13,1.4909,1.7,1.4578,1.5701,1749534.43,0.05291040772532196,0.061250796057576724,0.24219999999999997,0.07920000000000016,0.03634720967405647,-0.054785438765670214,1.6025714285714285,-0.020262078801925425,0.15425769059295583,-0.5422502229395326,0
2020-12-14,1.5651,1.6253,1.5224,1.5946,1503571.44,0.015604101649576485,0.06077546674484636,0.10289999999999999,0.02950000000000008,0.05291040772532196,-0.0825097239048651,1.569342857142857,0.016094088517486997,0.06453028972783142,-0.5421407023446995,0
