date,open,high,low,close,volume,return,volatility,range,body,return_lag_1,return_lag_3,ma_7,ma_7_diff,range_pct,vol_z_score,risk
2019-01-28,112.04,112.87,100.91,105.5,566205.78288,-0.058456046407853623,0.028004354622676756,11.960000000000008,-6.540000000000006,-0.028524362753598154,-0.010997508377008303,114.09142857142857,-0.07530301512571366,0.11336492890995269,,1
2019-01-29,105.49,106.61,102.22,104.45,319768.91348,-0.009952606635071026,0.023981298444949117,4.390000000000001,-1.039999999999992,-0.058456046407853623,0.0019980887846409168,112.18285714285715,-0.06893082722086388,0.042029679272379133,,1
2019-01-30,104.41,109.8,103.45,108.29,330968.19265,0.0367640019147919,0.025774767173422093,6.349999999999994,3.8800000000000097,-0.009952606635071026,-0.028524362753598154,111.01857142857143,-0.02457761249726557,0.05863884015144514,,1
2019-01-31,108.29,110.61,105.46,106.44,290679.61935,-0.017083756579554965,0.02576440890047275,5.150000000000006,-1.8500000000000085,0.0367640019147919,-0.058456046407853623,109.59714285714287,-0.028806798925936683,0.04838406614054872,,1
2019-02-01,106.47,108.35,103.77,106.73,243149.88435,0.0027245396467494576,0.02576034640506092,4.579999999999998,0.2600000000000051,-0.017083756579554965,-0.009952606635071026,108.4,-0.015405904059040606,0.04291202098753863,,1
2019-02-02,106.71,111.15,106.07,110.42,186908.7573,0.03457322214934888,0.0264261910627487,5.0800000000000125,3.710000000000008,0.0027245396467494576,0.0367640019147919,107.69714285714285,0.02528253833501361,0.04600615830465506,,1
2019-02-03,110.41,111.11,105.82,107.36,227211.54064,-0.027712370947292175,0.025241156197551497,5.290000000000006,-3.049999999999997,0.03457322214934888,-0.017083756579554965,107.02714285714286,0.0031100254942003436,0.049273472429210194,,1
2019-02-04,107.33,109.3,106.57,107.68,160850.10293,0.0029806259314457684,0.025190100460233573,2.730000000000004,0.3500000000000085,-0.027712370947292175,0.0027245396467494576,107.33857142857144,0.0031808563024874,0.025352897473997063,,1
2019-02-05,107.65,108.18,106.47,107.27,159730.1886,-0.003807578008915402,0.02426593746648805,1.710000000000008,-0.38000000000000966,0.0029806259314457684,0.03457322214934888,107.74142857142859,-0.004375555231440518,0.015941083247879257,,1
2019-02-06,107.28,107.83,101.21,104.5,337204.30254,-0.025822690407383164,0.024792168265701253,6.6200000000000045,-2.780000000000001,-0.003807578008915402,-0.027712370947292175,107.20000000000002,-0.02518656716417926,0.06334928229665077,,1
2019-02-07,104.49,106.18,103.82,104.48,147942.07683,-0.00019138755980852018,0.02479740482097347,2.3600000000000136,-0.009999999999990905,-0.025822690407383164,0.0029806259314457684,106.92,-0.022820800598578356,0.022588055130168583,,1
2019-02-08,104.48,123.0,103.41,119.25,589950.64925,0.14136676875957122,0.04678284095995289,19.590000000000003,14.769999999999996,-0.00019138755980852018,-0.003807578008915402,108.70857142857143,0.09696961732548356,0.16427672955974845,,1
2019-02-09,119.32,121.99,117.64,119.19,328067.9574,-0.0005031446540880724,0.0467937503835202,4.349999999999994,-0.12999999999999545,0.14136676875957122,-0.025822690407383164,109.96142857142857,0.08392553232951813,0.03649635036496346,,1
2019-02-10,119.19,126.49,115.81,125.12,385819.09619,0.04975249601476639,0.047370197319432,10.679999999999993,5.930000000000007,-0.0005031446540880724,-0.00019138755980852018,112.49857142857142,0.11219190084953469,0.0853580562659846,,1
2019-02-11,125.12,125.28,119.24,120.89,389405.30404,-0.03380754475703329,0.0450766448540637,6.040000000000006,-4.230000000000004,0.04975249601476639,0.14136676875957122,114.38571428571427,0.05686274509803935,0.04996277607742581,,1
2019-02-12,120.88,123.89,118.18,122.41,343765.66987,0.012573413847299264,0.04468449866925646,5.709999999999994,1.5300000000000011,-0.03380754475703329,-0.0005031446540880724,116.54857142857142,0.050291723867425024,0.04664651580753201,,1
2019-02-13,122.4,126.47,120.7,121.86,317827.31956,-0.00449309696920186,0.044303826455755056,5.769999999999996,-0.5400000000000063,0.012573413847299264,0.04975249601476639,119.02857142857142,0.023787806048967863,0.04734941736418838,,1
2019-02-14,121.86,124.5,120.1,120.42,297205.78738,-0.011816838995568624,0.044084142757261795,4.400000000000006,-1.4399999999999977,-0.00449309696920186,-0.03380754475703329,121.3057142857143,-0.007301505052170551,0.036538780933399816,,1
2019-02-15,120.47,124.25,120.19,121.67,255296.0814,0.010380335492443216,0.04403840343014654,4.060000000000002,1.2000000000000028,-0.011816838995568624,0.012573413847299264,121.65142857142858,0.00015266099863772207,0.03336894879592342,,1
2019-02-16,121.66,124.99,121.54,122.67,215320.70134,0.008218952905399757,0.04347832665229064,3.4499999999999886,1.0100000000000051,0.010380335492443216,-0.00449309696920186,122.14857142857143,0.0042688061377245574,0.0281242357544631,,1
2019-02-17,122.67,135.61,122.43,133.75,614788.60078,0.0903236325099861,0.04722700658651645,13.180000000000007,11.079999999999998,0.008218952905399757,-0.011816838995568624,123.38142857142859,0.08403672699063287,0.0985420560747664,,1
2019-02-18,133.77,148.3,132.42,145.69,1079830.1502,0.08927102803738318,0.05078223112508486,15.880000000000024,11.919999999999987,0.0903236325099861,0.010380335492443216,126.92428571428572,0.14784967415894737,0.10899855858329346,,1
2019-02-19,145.69,150.0,142.36,143.44,747968.90445,-0.015443750428993042,0.05134613725936461,7.639999999999986,-2.25,0.08927102803738318,0.008218952905399757,129.92857142857142,0.10399120395821888,0.05326268823201329,,1
2019-02-20,143.45,149.52,139.6,148.44,614303.61007,0.034857780256553283,0.04951547186475206,9.920000000000016,4.990000000000009,-0.015443750428993042,0.0903236325099861,133.7257142857143,0.1100333304845738,0.06682834815413646,,1
2019-02-21,148.42,149.61,142.7,145.69,447364.40873,-0.018526003772568078,0.050507216234560934,6.910000000000025,-2.7299999999999898,0.034857780256553283,0.08927102803738318,137.33571428571426,0.060831122900088595,0.04742947353970777,,1
2019-02-22,145.68,148.85,143.85,147.36,366251.18542,0.011462694762852665,0.03786552235975968,5.0,1.6800000000000068,-0.018526003772568078,-0.015443750428993042,141.00571428571428,0.04506402982655228,0.03393051031487513,,1
2019-02-23,147.4,159.6,145.78,157.79,588183.72896,0.07077904451682948,0.04021350979790646,13.819999999999993,10.389999999999986,0.011462694762852665,0.034857780256553283,146.02285714285716,0.08058425295452747,0.08758476456049176,,1
2019-02-24,157.75,166.0,131.7,132.1,1260506.80672,-0.16281133151657268,0.06247519568361222,34.30000000000001,-25.650000000000006,0.07077904451682948,-0.018526003772568078,145.78714285714287,-0.09388443033385278,0.259651778955337,,1
2019-02-25,132.1,141.55,131.89,137.87,801147.09543,0.04367903103709314,0.06212933765058236,9.660000000000025,5.77000000000001,-0.16281133151657268,0.011462694762852665,144.67000000000002,-0.047003525264394906,0.07006600420686171,,1
2019-02-26,137.88,138.41,133.72,136.22,432944.17033,-0.011967795749619259,0.062436646513755995,4.689999999999998,-1.6599999999999966,0.04367903103709314,0.07077904451682948,143.63857142857142,-0.05164748823933084,0.0344295991778006,,1
2019-02-27,136.22,140.29,126.84,135.02,567202.61035,-0.008809279107326318,0.06252200129783561,13.449999999999989,-1.1999999999999886,-0.011967795749619259,-0.16281133151657268,141.72142857142856,-0.04728592308855386,0.09961487187083386,,1
2019-02-28,135.03,139.0,132.1,135.34,579327.31749,0.0023700192564064526,0.06226862218733936,6.900000000000006,0.3100000000000023,-0.008809279107326318,0.04367903103709314,140.24285714285713,-0.03495976367525712,0.05098271021131968,1.219700967213117,2
2019-03-01,135.32,137.95,134.9,135.32,302632.02831,-0.00014777597162707323,0.062330733394751224,3.049999999999983,0.0,0.0023700192564064526,-0.011967795749619259,138.52285714285713,-0.023121506507435583,0.022539166420336855,1.1914616629553485,2
2019-03-02,135.32,136.12,130.03,132.56,297005.28093,-0.020396098137747454,0.06284367669754393,6.090000000000003,-2.759999999999991,-0.00014777597162707323,-0.008809279107326318,134.91857142857143,-0.01748144383384683,0.045941460470730264,1.1963424001639213,2
2019-03-03,132.54,134.6,128.01,130.6,222453.2859,-0.014785757392878796,0.05829872120032776,6.590000000000003,-1.9399999999999977,-0.020396098137747454,0.0023700192564064526,134.7042857142857,-0.030468857709479987,0.050459418070444136,0.8525713687256984,1
2019-03-04,130.6,131.11,122.6,125.65,403947.79445,-0.037901990811638475,0.052978339188511976,8.51000000000002,-4.949999999999989,-0.014785757392878796,-0.00014777597162707323,132.95857142857142,-0.05496878726993359,0.0677278153601275,0.4617222228529231,1
2019-03-05,125.68,137.84,125.19,136.72,512631.23178,0.08810187027457217,0.058921623690617785,12.650000000000006,11.039999999999992,-0.037901990811638475,-0.020396098137747454,133.03,0.027738104187025464,0.0925248683440609,0.8794945117219531,1
2019-03-06,136.71,140.29,133.33,137.4,428826.87415,0.004973668812170873,0.05802908104992766,6.9599999999999795,0.6899999999999977,0.08810187027457217,-0.014785757392878796,133.37,0.03021669041013722,0.05065502183406098,0.8010555449162025,1
2019-03-07,137.37,140.2,135.2,136.81,307336.4931,-0.004294032023289707,0.05787677331189191,5.0,-0.5600000000000023,0.004973668812170873,-0.037901990811638475,133.58,0.02418026650696204,0.03654703603537753,0.7776506801404104,1
2019-03-08,136.82,139.34,130.62,133.52,330283.58233,-0.024047949711278327,0.057979818768246635,8.719999999999999,-3.299999999999983,-0.004294032023289707,0.08810187027457217,133.32285714285715,0.001478687611169505,0.06530856800479327,0.7733704007835829,1
2019-03-09,133.51,138.65,132.93,137.27,279861.12049,0.028085680047932993,0.05469601658601945,5.719999999999999,3.7600000000000193,-0.024047949711278327,0.004973668812170873,133.99571428571429,0.02443574954422857,0.041669702047060525,0.5242599498402986,1
2019-03-10,137.27,137.5,134.0,135.37,203965.16815,-0.013841334596051635,0.0322258761597835,3.5,-1.9000000000000057,0.028085680047932993,-0.004294032023289707,134.67714285714285,0.005144578568852548,0.025855063898943636,-1.1251770008270283,0
2019-03-11,135.37,136.15,131.0,132.67,264587.00683,-0.019945335007756637,0.03036107668023353,5.150000000000006,-2.700000000000017,-0.013841334596051635,-0.024047949711278327,135.68,-0.022184551886792594,0.03881812014773503,-1.2347452189312942,0
2019-03-12,132.67,135.3,130.77,133.57,194905.96843,0.006783749152031504,0.030316731946015276,4.530000000000001,0.9000000000000057,-0.019945335007756637,0.028085680047932993,135.23,-0.012275382681357663,0.03391480122782063,-1.2108460350117782,0
2019-03-13,133.62,133.65,130.58,131.65,209456.09848,-0.014374485288612626,0.030463282383631933,3.069999999999993,-1.9699999999999989,0.006783749152031504,-0.013841334596051635,134.40857142857143,-0.02052377611972026,0.02331940751993918,-1.1751020286501306,0
2019-03-14,131.69,135.11,128.52,132.2,258413.81868,0.004177744018230012,0.03048425656371998,6.590000000000003,0.5099999999999909,-0.014374485288612626,-0.019945335007756637,133.75,-0.011588785046729057,0.04984871406959156,-1.1501701086720173,0
2019-03-15,132.24,137.62,132.18,136.56,295832.26562,0.032980332829047,0.03183298834099448,5.439999999999998,4.319999999999993,0.004177744018230012,0.006783749152031504,134.18428571428572,0.01770486218313829,0.03983596953719975,-1.0333283932233326,0
2019-03-16,136.6,144.47,136.51,140.92,474664.10197,0.03192735793790269,0.03218364609035287,7.960000000000008,4.319999999999993,0.032980332829047,-0.014374485288612626,134.7057142857143,0.04613230958491511,0.05648594947487943,-0.9912148515837014,0
2019-03-17,140.94,141.07,137.2,138.67,252697.08148,-0.015966505818904353,0.03224054559629162,3.8700000000000045,-2.2700000000000102,0.03192735793790269,0.004177744018230012,135.17714285714285,0.025839110585052345,0.027907982981178373,-0.9714699637970862,0
2019-03-18,138.67,142.01,136.1,137.59,281718.96195,-0.007788274320328692,0.03010934576554474,5.909999999999997,-1.079999999999984,-0.015966505818904353,0.032980332829047,135.87999999999997,0.01258463350014746,0.04295370303074349,-1.1070083144698806,0
2019-03-19,137.62,139.38,136.97,138.55,218577.45208,0.006977251253724948,0.01906188375632834,2.4099999999999966,0.9300000000000068,-0.007788274320328692,0.03192735793790269,136.59142857142857,0.014338904344552181,0.01739444243955248,-1.8447272596952662,0
2019-03-20,138.56,139.66,136.01,139.01,222883.51754,0.0033201010465533365,0.019041265199222383,3.6500000000000057,0.44999999999998863,0.006977251253724948,-0.015966505818904353,137.64285714285714,0.009932537623248536,0.02625710380548166,-1.7852342991847316,0
2019-03-21,139.04,139.55,131.21,134.85,312531.39368,-0.029925904611179055,0.020745422124893567,8.340000000000003,-4.189999999999998,0.0033201010465533365,-0.007788274320328692,138.02142857142857,-0.022977798478497173,0.061846496106785345,-1.6190097235221457,0
2019-03-22,134.85,137.2,134.29,135.98,186119.74745,0.008379681127178351,0.019739765899697052,2.9099999999999966,1.1299999999999955,-0.029925904611179055,0.006977251253724948,137.9385714285714,-0.014198866990482228,0.02140020591263419,-1.6410971784433546,0
2019-03-23,135.92,138.21,135.6,137.28,174710.43059,0.00956022944550683,0.0183945188709129,2.6100000000000136,1.3600000000000136,0.008379681127178351,0.0033201010465533365,137.41857142857143,-0.0010083893838428685,0.01901223776223786,-1.6830730939585012,0
2019-03-24,137.28,137.37,134.75,136.09,198490.45124,-0.008668414918414857,0.018141817840696916,2.6200000000000045,-1.1899999999999977,0.00956022944550683,-0.029925904611179055,137.04999999999998,-0.0070047427946003625,0.01925196561099276,-1.6531310636641372,0
2019-03-25,136.12,136.83,131.6,133.98,230880.285,-0.015504445587478988,0.017791693206965546,5.230000000000018,-2.140000000000015,-0.008668414918414857,0.008379681127178351,136.53428571428572,-0.018708016824659512,0.03903567696671159,-1.6316457826707367,0
2019-03-26,133.97,134.74,132.27,134.18,183139.11426,0.001492760113449787,0.017711935021795442,2.469999999999999,0.21000000000000796,-0.015504445587478988,0.00956022944550683,135.91,-0.012729011846074533,0.018408108510955423,-1.595225960881405,0
2019-03-27,134.14,140.14,133.84,139.45,317167.45325,0.039275599940378436,0.019919314457769403,6.299999999999983,5.310000000000002,0.001492760113449787,-0.008668414918414857,135.97285714285712,0.02557233061220208,0.04517748296880591,-1.4211676637737665,0
2019-03-28,139.46,139.57,137.3,137.86,163185.6991,-0.011401936177841354,0.020357213597829025,2.269999999999982,-1.5999999999999943,0.039275599940378436,-0.015504445587478988,136.40285714285713,0.010682641754467008,0.016465979979689408,-1.3652683683698492,0
2019-03-29,137.85,143.6,137.62,143.25,235853.0454,0.03909763528217014,0.021098000580772366,5.97999999999999,5.400000000000006,-0.011401936177841354,0.001492760113449787,137.44142857142856,0.042262158425926975,0.04174520069808021,-1.2937798729972254,0
2019-03-30,143.25,145.89,140.06,142.46,254798.70067,-0.005514834205933572,0.019551005749069424,5.829999999999984,-0.789999999999992,0.03909763528217014,0.039275599940378436,138.18142857142857,0.030963433167574796,0.04092376807524908,-1.36527481430057,0
2019-03-31,142.44,142.5,140.42,141.38,142469.21171,-0.007581075389583081,0.019116430346269486,2.0800000000000125,-1.0600000000000023,-0.005514834205933572,-0.011401936177841354,138.93714285714287,0.017582462778645894,0.014712123355495916,-1.3661345983641833,0
2019-04-01,141.41,143.08,139.57,141.24,234310.19161,-0.0009902390720044618,0.018946530989459448,3.5100000000000193,-0.1699999999999875,-0.007581075389583081,0.03909763528217014,139.9742857142857,0.009042477189687974,0.02485131690739181,-1.3512143847320042,0
2019-04-02,141.24,165.6,141.0,163.31,906868.8586,0.1562588501840838,0.045433675243356515,24.599999999999994,22.069999999999993,-0.0009902390720044618,-0.005514834205933572,144.1357142857143,0.133029386986471,0.15063376400710302,0.30241401207152185,1
2019-04-03,163.26,177.81,149.23,159.96,1345344.53845,-0.020513134529422494,0.046251315935971704,28.580000000000013,-3.299999999999983,0.1562588501840838,-0.007581075389583081,147.06571428571428,0.08767703456180921,0.17866966741685428,0.3513303703722291,1
2019-04-04,159.96,164.0,152.8,157.36,686080.95248,-0.01625406351587888,0.045458321296705684,11.199999999999989,-2.5999999999999943,-0.020513134529422494,-0.0009902390720044618,149.85142857142858,0.050106772422208665,0.07117437722419921,0.2991457113357007,1
2019-04-05,157.33,167.83,155.94,164.77,516070.34553,0.047089476359938987,0.04639057333162755,11.890000000000015,7.439999999999998,-0.01625406351587888,0.1562588501840838,152.9257142857143,0.07745123682833871,0.07216119439218313,0.35596614281188765,1
2019-04-06,164.84,172.77,159.2,165.5,528168.33297,0.004430418158645422,0.04645483884399056,13.570000000000022,0.6599999999999966,0.047089476359938987,-0.020513134529422494,156.21714285714285,0.05942278147633338,0.08199395770392762,0.357615187680571,1
2019-04-07,165.56,175.43,164.06,174.21,465507.52497,0.0526283987915408,0.04700156642279223,11.370000000000005,8.650000000000006,0.004430418158645422,-0.01625406351587888,160.90714285714287,0.08267412438407239,0.06526605820561393,0.3900609866701891,1
2019-04-08,174.29,185.87,170.9,178.72,873410.07285,0.025888295735032374,0.045971596864168254,14.969999999999999,4.430000000000007,0.0526283987915408,0.047089476359938987,166.26142857142855,0.07493362432657702,0.0837623097582811,0.32137425071206527,1
2019-04-09,178.71,179.17,171.05,174.6,431986.36108,-0.02305282005371534,0.04725207381623134,8.119999999999976,-4.110000000000014,0.025888295735032374,0.004430418158645422,167.87428571428572,0.04006399346449718,0.0465063001145474,0.40184385919451104,1
2019-04-10,174.58,183.77,168.0,177.12,523943.20498,0.014432989690721598,0.04693608688211185,15.77000000000001,2.539999999999992,-0.02305282005371534,0.0526283987915408,170.32571428571427,0.03988995873452557,0.08903568202348695,0.37868414049016647,1
2019-04-11,177.12,177.48,158.27,164.07,661305.30321,-0.07367886178861793,0.05256853621737383,19.20999999999998,-13.050000000000011,0.014432989690721598,0.025888295735032374,171.28428571428572,-0.04211878330928536,0.11708417139026013,0.7417746731148751,1
2019-04-12,164.06,166.5,158.11,163.19,316337.87823,-0.005363564332297122,0.05226032766028959,8.389999999999986,-0.8700000000000045,-0.07367886178861793,-0.02305282005371534,171.0585714285714,-0.04599928178318195,0.05141246399901946,0.7152876377242924,1
2019-04-13,163.2,165.37,160.74,162.99,179237.74574,-0.0012255652919909155,0.052171364089647766,4.6299999999999955,-0.20999999999997954,-0.005363564332297122,0.014432989690721598,170.7,-0.045166959578207266,0.028406650714767747,0.7034555211582286,1
2019-04-14,162.99,168.11,161.2,167.23,186977.66211,0.026013865881342246,0.052030225675272476,6.910000000000025,4.239999999999981,-0.0012255652919909155,-0.07367886178861793,169.70285714285714,-0.014571688329180467,0.041320337260061145,0.6884285502463163,1
2019-04-15,167.21,168.81,155.7,159.95,351548.9079,-0.043532858936793595,0.05412670739407247,13.110000000000014,-7.260000000000019,0.026013865881342246,-0.005363564332297122,167.02142857142857,-0.04233845101141862,0.0819631134729604,0.8471565401573291,1
2019-04-16,159.91,166.73,159.41,165.37,240370.50441,0.03388558924663965,0.035355215306593024,7.319999999999993,5.460000000000008,-0.043532858936793595,-0.0012255652919909155,165.70285714285714,-0.002008759224774084,0.0442643768519078,-0.3986050020958255,1
2019-04-17,165.41,167.28,163.78,165.75,227841.54981,0.0022978774868476215,0.03478460989377121,3.5,0.3400000000000034,0.03388558924663965,0.026013865881342246,164.07857142857142,0.010186757215619735,0.021116138763197588,-0.42154625149363206,1
2019-04-18,165.75,175.2,165.04,173.33,396118.94407,0.04573152337858222,0.03605189828356416,10.159999999999997,7.5800000000000125,0.0022978774868476215,-0.043532858936793595,165.40142857142857,0.04793532617614299,0.05861651185599721,-0.3200451120686802,1
2019-04-19,173.34,173.55,168.59,172.64,320541.72166,-0.003980845785496068,0.03428250399805556,4.960000000000008,-0.700000000000017,0.04573152337858222,0.03388558924663965,166.75142857142856,0.03531346914997513,0.02873030583873962,-0.42626803607575875,1
2019-04-20,172.66,176.97,169.87,172.88,253596.48407,0.0013901760889714065,0.034288453052809954,7.099999999999994,0.21999999999999886,-0.003980845785496068,0.0022978774868476215,168.16428571428568,0.028042305568534338,0.04106894956038868,-0.4099332587517904,1
2019-04-21,172.89,173.48,164.82,168.59,283450.43943,-0.024814900509023574,0.031950380056940265,8.659999999999997,-4.299999999999983,0.0013901760889714065,0.04573152337858222,168.35857142857142,0.0013746171012550266,0.05136722225517525,-0.5575706348658235,0
2019-04-22,168.59,172.3,167.0,170.52,269868.39876,0.0114478913340057,0.03121026625188295,5.300000000000011,1.9300000000000068,-0.024814900509023574,-0.003980845785496068,169.8685714285714,0.003834897567867741,0.031081398076472033,-0.5930953401463063,0
2019-04-23,170.52,175.83,167.78,169.16,363523.34531,-0.00797560403471742,0.030717213270181162,8.050000000000011,-1.3600000000000136,0.0114478913340057,0.0013901760889714065,170.41,-0.00733525027873951,0.04758808228895727,-0.6113657473665055,0
2019-04-24,169.15,169.87,159.26,164.78,426497.04153,-0.02589264601560648,0.030966374496304436,10.610000000000014,-4.3700000000000045,-0.00797560403471742,-0.024814900509023574,170.27142857142857,-0.03225102777078614,0.06438888214589157,-0.5816038869920346,0
2019-04-25,164.78,165.49,150.35,154.72,422657.03239,-0.06105109843427603,0.02891858770335398,15.140000000000015,-10.060000000000002,-0.02589264601560648,0.0114478913340057,167.61285714285714,-0.07692045444860178,0.09785418821096184,-0.71567846536978,0
2019-04-26,154.7,162.56,151.4,157.95,500355.86283,0.020876421923474497,0.029649898737916323,11.159999999999997,3.25,-0.06105109843427603,-0.00797560403471742,165.5142857142857,-0.04570170895908857,0.07065527065527064,-0.6497791177292106,0
2019-04-27,157.93,166.24,156.35,159.31,215918.63842,0.008610319721430892,0.02978375846480645,9.890000000000015,1.3799999999999955,0.020876421923474497,-0.02589264601560648,163.57571428571427,-0.026077919355824628,0.0620802209528593,-0.629972392499036,0
2019-04-28,159.32,160.24,156.92,157.85,152976.30181,-0.009164522001129938,0.028776871048327254,3.3200000000000216,-1.4699999999999989,0.008610319721430892,-0.06105109843427603,162.04142857142855,-0.02586640100856035,0.02103262591067483,-0.7034120566017249,0
2019-04-29,157.86,159.05,152.0,155.11,243591.94898,-0.017358251504592803,0.02677219606474433,7.050000000000011,-2.75,-0.009164522001129938,0.020876421923474497,159.83999999999997,-0.029592092092091855,0.04545161498291542,-0.851886461371669,0
2019-04-30,155.14,162.89,155.11,161.83,305056.24653,0.043324092579459794,0.027839086471716228,7.779999999999973,6.690000000000026,-0.017358251504592803,0.008610319721430892,158.79285714285714,0.019126445054203658,0.048075140579620416,-0.7776288815430032,0
2019-05-01,161.85,163.88,158.36,160.19,192517.62763,-0.010134091330408546,0.02791768374376759,5.519999999999982,-1.6599999999999966,0.043324092579459794,-0.009164522001129938,158.13714285714286,0.01298149887981494,0.034459079842686695,-0.774830068339852,0
2019-05-02,160.2,163.48,158.5,161.81,289519.02025,0.010112990823397228,0.02465909537121784,4.97999999999999,1.6100000000000136,-0.010134091330408546,-0.017358251504592803,159.15,0.016713792020106796,0.030776837031085778,-1.0089992911438288,0
2019-05-03,161.82,170.86,160.99,168.06,416357.52123,0.03862554848278843,0.027237702176551637,9.870000000000005,6.240000000000009,0.010112990823397228,0.043324092579459794,160.5942857142857,0.046488044406490354,0.05872902534808999,-0.823577502141599,0
2019-05-04,168.1,171.3,159.76,163.7,312928.58349,-0.025943115553968887,0.0279786047709974,11.54000000000002,-4.400000000000006,0.03862554848278843,-0.010134091330408546,161.22142857142856,0.015373709627397985,0.07049480757483213,-0.7736519264812617,0
2019-05-05,163.71,165.36,159.18,163.05,176029.10445,-0.003970678069639466,0.02730496682398721,6.180000000000007,-0.6599999999999966,-0.025943115553968887,0.010112990823397228,161.96428571428572,0.006703417861080505,0.03790248390064401,-0.8254907339303105,0
2019-05-06,163.05,178.05,157.55,173.0,506528.14278,0.06102422569763877,0.031999320561536516,20.5,9.949999999999989,-0.003970678069639466,0.03862554848278843,164.51999999999998,0.05154388524191599,0.11849710982658959,-0.49315846308504896,1
2019-05-07,172.98,182.76,167.89,169.18,732496.87861,-0.02208092485549129,0.03253833794008248,14.870000000000005,-3.799999999999983,0.06102422569763877,-0.025943115553968887,165.57,0.021803466811620546,0.08789455018323682,-0.4622753294404584,1
2019-05-08,169.07,173.17,164.8,170.85,296436.29384,0.009871143161130025,0.031700111168546645,8.369999999999976,1.7800000000000011,-0.02208092485549129,-0.003970678069639466,167.09285714285716,0.022485358868037333,0.04899034240561882,-0.5317341086689074,0
2019-05-09,170.88,173.88,166.57,170.9,284663.99456,0.00029265437518288806,0.025859316801690943,7.310000000000002,0.020000000000010232,0.009871143161130025,0.06102422569763877,168.39142857142858,0.01489726317932708,0.042773551784669406,-0.9418767447244859,0
2019-05-10,170.96,176.7,168.46,172.91,425543.74021,0.011761263897015706,0.02560838206135863,8.23999999999998,1.9499999999999886,0.00029265437518288806,-0.02208092485549129,169.0842857142857,0.022626078287244812,0.04765484934358904,-0.9401655384777993,0
2019-05-11,172.92,205.23,172.92,190.2,885292.38389,0.09999421664449715,0.035748736010243795,32.31,17.28,0.011761263897015706,0.009871143161130025,172.86999999999998,0.10024874182912023,0.16987381703470034,-0.1887789952550961,1
