date,open,high,low,close,volume,return,volatility,range,body,risk
2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782,0.012887141290493398,0.044491401945962905,266.0,66.6299999999992,2
2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311,-0.01659378640035125,0.04541907043389695,161.71999999999935,-88.38000000000011,2
2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471,0.030728155339805774,0.0455061600452854,287.0,158.25,2
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686,-0.05479772052936471,0.049516934559952944,405.6700000000001,-290.4899999999998,2
2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614,0.006106785028809902,0.04959527985144685,219.35999999999967,30.640000000000327,2
2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802,-0.0005526930414163633,0.04963088558009781,95.0,-1.7799999999997453,2
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739,0.017061694039110176,0.049400465606289315,152.98999999999978,83.85000000000036,2
2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581,-0.020725742014694237,0.05041306051808904,217.3800000000001,-106.32999999999993,2
2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493,0.02960626473895278,0.02345309583063433,193.78000000000065,148.77000000000044,0
2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.536134,0.00562457960616336,0.023253264870247935,83.59999999999945,29.099999999999454,0
2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239001,0.010690356383653565,0.023090287576488934,88.19999999999982,56.029999999999745,0
2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.236323,4.564091251402225e-05,0.022629923122527422,145.0,0.24000000000069122,0
2019-04-20,5258.68,5333.42,5230.1,5291.73,19168.908274,0.006284847147953299,0.02261311051111042,103.31999999999971,33.04999999999927,0
2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.570939,-0.006725588796102411,0.02188489375795263,149.35000000000036,-36.76999999999953,0
2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.852309,0.01921562211052219,0.02220338964944477,191.64999999999964,99.73000000000047,0
2019-04-23,5357.14,5600.0,5332.41,5493.31,41262.103917,0.025418413556487218,0.02235670558339129,267.59000000000015,136.17000000000007,0
2019-04-24,5490.91,5582.2,5333.35,5415.0,48224.152413,-0.014255521716415087,0.021571013029116844,248.84999999999945,-75.90999999999985,0
2019-04-25,5415.0,5491.84,5102.0,5219.9,49636.089948,-0.03602954755309329,0.01809702697822446,389.84000000000015,-195.10000000000036,0
2019-04-26,5220.47,5510.0,5161.62,5314.1,48912.294513,0.018046322726489095,0.01853165491077355,348.3800000000001,93.63000000000011,0
2019-04-27,5315.0,5342.5,5257.67,5295.69,15422.896935,-0.003464368378464977,0.018600906716934592,84.82999999999993,-19.3100000000004,0
2019-04-28,5295.69,5340.0,5259.48,5307.52,14371.433869,0.002233892089605005,0.018194875462250258,80.52000000000044,11.830000000000837,0
2019-04-29,5309.81,5332.0,5178.8,5238.14,19918.135079,-0.013072018569878274,0.01754446773283174,153.19999999999982,-71.67000000000007,0
2019-04-30,5238.14,5339.98,5192.15,5320.81,22238.06823,0.01578231967835908,0.016282482010475736,147.82999999999993,82.67000000000007,0
2019-05-01,5321.94,5402.0,5316.2,5383.2,17217.473216,0.011725658311422471,0.016463894001231882,85.80000000000018,61.26000000000022,0
2019-05-02,5383.2,5538.0,5370.0,5492.87,22795.787835,0.020372640808441034,0.017025300780550902,168.0,109.67000000000007,0
2019-05-03,5494.81,5844.0,5477.57,5772.69,46297.172849,0.05094240351583057,0.021207554856646316,366.4300000000003,277.8799999999992,0
2019-05-04,5770.62,5900.0,5587.45,5829.45,39682.408991,0.009832504430343558,0.021220944788559987,312.5500000000002,58.82999999999993,0
2019-05-05,5829.83,5839.9,5696.0,5775.62,23822.543775,-0.009234147303776474,0.02135722109599079,143.89999999999964,-54.210000000000036,0
2019-05-06,5773.18,5805.0,5619.14,5747.79,25256.596325,-0.004818530304971591,0.0212625162205382,185.85999999999967,-25.390000000000327,0
2019-05-07,5749.92,6028.41,5747.74,5846.34,39905.064422,0.017145720355127736,0.020768061657568428,280.6700000000001,96.42000000000007,0
2019-05-08,5846.34,6014.72,5772.2,5987.29,23074.186907,0.024109100736529054,0.02061101067558411,242.52000000000044,140.94999999999982,0
2019-05-09,5986.66,6224.55,5983.71,6209.18,27453.011436,0.037060172465339214,0.017834480250464184,240.84000000000015,222.52000000000044,0
2019-05-10,6209.95,6468.92,6172.0,6373.33,36623.61079,0.026436663134262517,0.01816874254183232,296.9200000000001,163.3800000000001,0
2019-05-11,6375.16,7343.99,6372.85,7076.22,74022.424393,0.11028614554714733,0.031022371404014225,971.1399999999994,701.0600000000004,1
2019-05-12,7076.24,7521.78,6750.0,6967.31,86948.975339,-0.015390985582698136,0.032193021894456116,771.7799999999997,-108.92999999999938,1
2019-05-13,6968.24,8100.0,6870.0,7790.71,85804.735333,0.11818047424328748,0.039967418343847864,1230.0,822.4700000000003,2
2019-05-14,7795.62,8366.0,7599.56,7947.56,76583.722603,0.020132953222491867,0.03986968953577619,766.4399999999996,151.9400000000005,2
2019-05-15,7945.26,8249.0,7850.0,8169.87,37884.327211,0.02797210716244969,0.03953914988754833,399.0,224.60999999999967,2
2019-05-16,8169.08,8320.0,7705.0,7866.59,69630.513996,-0.037121765707410215,0.0435068574558381,615.0,-302.4899999999998,2
2019-05-17,7868.67,7925.0,6913.0,7355.26,88752.008159,-0.06500020974780685,0.04922221953752831,1012.0,-513.4099999999999,2
2019-05-18,7355.28,7458.0,7156.61,7257.45,37054.944779,-0.013297966353330914,0.04992029759321769,301.3900000000003,-97.82999999999993,2
2019-05-19,7257.32,8275.09,7243.08,8148.48,65577.442058,0.12277452824339119,0.05662345377674823,1032.0100000000002,891.1599999999999,2
2019-05-20,8147.94,8156.03,7553.0,7938.15,65859.208564,-0.025812176013195076,0.05777771844150191,603.0299999999997,-209.78999999999996,2
2019-05-21,7937.16,8042.32,7771.0,7904.87,52301.752247,-0.004192412589835159,0.058275030086602474,271.3199999999997,-32.289999999999964,2
2019-05-22,7904.48,8016.0,7465.0,7628.43,49136.994589,-0.03497084708540421,0.06031501514444546,551.0,-276.0499999999993,2
2019-05-23,7627.8,7940.98,7461.0,7851.51,49648.184701,0.02924323877914592,0.06017173063729702,479.97999999999956,223.71000000000004,2
2019-05-24,7849.95,8130.0,7766.0,7964.87,46664.785325,0.014437987087833948,0.06013569272576382,364.0,114.92000000000007,2
2019-05-25,7964.52,8091.8,7908.34,8025.41,28414.328817,0.007600877352675006,0.053909009595418916,183.46000000000004,60.88999999999942,2
2019-05-26,8023.0,8740.0,7833.42,8614.43,49652.144567,0.07339438109704055,0.0558388190867688,906.5799999999999,591.4300000000003,2
2019-05-27,8612.54,8908.32,8589.0,8756.32,51886.768793,0.016471200067793124,0.04762824360625123,319.3199999999997,143.77999999999884,2
2019-05-28,8752.52,8798.49,8510.63,8715.64,31470.551534,-0.00464578727136522,0.0476591982205511,287.8600000000006,-36.88000000000102,2
2019-05-29,8716.87,8750.0,8406.6,8645.68,33880.865922,-0.008026949254443583,0.047448054140723436,343.39999999999964,-71.19000000000051,2
2019-05-30,8646.5,9074.26,8005.0,8269.54,70379.998521,-0.04350612097602491,0.04791306239247347,1069.2600000000002,-376.9599999999991,2
2019-05-31,8267.1,8594.0,8108.5,8555.0,44727.49162,0.03451945331904782,0.04401586499444858,485.5,287.89999999999964,2
2019-06-01,8555.0,8626.0,8442.36,8544.07,31868.234157,-0.0012776154295733866,0.04360577513590912,183.63999999999942,-10.930000000000291,2
2019-06-02,8545.1,8814.78,8524.0,8725.98,27835.133265,0.021290789986505354,0.03027417463625624,290.78000000000065,180.8799999999992,1
2019-06-03,8726.0,8800.95,8080.8,8115.82,45692.965104,-0.06992452423681927,0.03559241134515459,720.1500000000005,-610.1800000000003,1
2019-06-04,8115.66,8115.66,7481.02,7687.03,74143.948941,-0.05283384796607116,0.0385155657114096,634.6399999999994,-428.6300000000001,2
2019-06-05,7687.04,7896.7,7572.78,7776.5,48679.656455,0.011639085576614194,0.03737907243785518,323.9200000000001,89.46000000000004,1
2019-06-06,7778.08,7868.13,7444.58,7786.7,36624.118747,0.0013116440558091913,0.036550927307610385,423.5500000000002,8.61999999999989,1
2019-06-07,7787.57,8100.0,7737.49,7980.53,33942.225658,0.024892444809739622,0.03697224770602164,362.5100000000002,192.96000000000004,1
2019-06-08,7978.94,8044.65,7751.0,7893.62,22657.329634,-0.01089025415605227,0.037040020177988395,293.64999999999964,-85.31999999999971,1
2019-06-09,7895.28,7935.0,7506.66,7628.13,31568.465157,-0.03363349135124316,0.031188996835578364,428.34000000000015,-267.14999999999964,1
2019-06-10,7627.57,8020.0,7511.0,7982.75,36756.078468,0.04648845785271094,0.033926161565065976,509.0,355.1800000000003,1
2019-06-11,7981.0,8010.0,7692.23,7884.9,30334.999427,-0.012257680623845246,0.03396302838564813,317.77000000000044,-96.10000000000036,1
2019-06-12,7884.9,8200.0,7788.99,8127.64,41597.082622,0.03078542530659867,0.03539046751184478,411.0100000000002,242.7400000000007,1
2019-06-13,8127.64,8309.82,8010.03,8218.54,30467.764341,0.011184058349041015,0.03364765692282295,299.78999999999996,90.90000000000055,1
2019-06-14,8216.44,8684.41,8144.32,8650.0,39835.246255,0.052498375623894145,0.03536210196235714,540.0900000000001,433.5599999999995,1
2019-06-15,8650.88,8864.99,8567.63,8808.7,31791.636039,0.018346820809248543,0.03563668278261298,297.3600000000006,157.82000000000153,1
2019-06-16,8810.77,9333.0,8760.0,8953.33,63289.251219,0.01641899485735676,0.03546538160645219,573.0,142.5599999999995,1
2019-06-17,8953.0,9444.0,8950.0,9313.96,47895.485374,0.040278868309332916,0.029975760580302328,494.0,360.9599999999991,1
2019-06-18,9312.13,9336.36,8950.0,9081.55,51554.569401,-0.02495286644993111,0.026139187604970925,386.3600000000006,-230.57999999999993,0
2019-06-19,9081.97,9304.0,8960.0,9255.49,32147.706495,0.019153118135120106,0.026201783440832464,344.0,173.52000000000044,0
2019-06-20,9253.76,9590.0,9175.2,9517.12,34556.053982,0.028267547153095096,0.0262805334540652,414.7999999999993,263.3600000000006,0
2019-06-21,9518.06,10174.99,9518.06,10159.86,50484.415892,0.0675351366800041,0.02978344051347687,656.9300000000003,641.8000000000011,1
2019-06-22,10159.86,11160.0,9921.72,10729.5,104169.447976,0.05606770172029929,0.0301949100430441,1238.2800000000007,569.6399999999994,1
2019-06-23,10729.0,11392.64,10555.18,10906.07,57445.323945,0.016456498438883527,0.025646137650204823,837.4599999999991,177.0699999999997,0
2019-06-24,10905.95,11143.63,10620.8,11056.59,43101.045285,0.013801488528865091,0.025136135067416285,522.8299999999999,150.63999999999942,0
2019-06-25,11056.59,11850.0,11026.0,11820.86,61276.686648,0.06912348201389396,0.025555773405463278,824.0,764.2700000000004,0
2019-06-26,11821.28,13970.0,11741.0,13093.8,155930.147386,0.10768590440966208,0.03300077195697999,2229.0,1272.5199999999986,1
2019-06-27,13098.38,13478.04,10525.1,11329.99,173894.820889,-0.13470573859383828,0.056096825014087956,2952.9400000000005,-1768.3899999999994,2
2019-06-28,11329.99,12480.0,10982.88,12400.63,95795.203964,0.09449611164705352,0.058756870800000124,1497.1200000000008,1070.6399999999994,2
2019-06-29,12407.06,12441.54,11475.02,11903.13,69642.074157,-0.040118929441488094,0.061487971752059285,966.5200000000004,-503.9300000000003,2
2019-06-30,11903.13,12180.0,10766.03,10854.1,84512.530443,-0.08813060094277714,0.06838133339345388,1413.9699999999993,-1049.0299999999988,2
2019-07-01,10854.1,11282.28,10030.0,10624.93,90962.268271,-0.021113680544678992,0.06867718898932165,1252.2800000000007,-229.17000000000007,2
2019-07-02,10624.9,10938.75,9727.0,10842.85,109561.038728,0.020510252773429993,0.06788185972695483,1211.75,217.95000000000073,2
2019-07-03,10844.98,11991.89,10841.04,11940.0,96815.90029,0.1011864961702873,0.07170714151582891,1150.8499999999985,1095.0200000000004,2
2019-07-04,11940.0,12000.0,11055.0,11145.67,66512.221892,-0.0665268006700167,0.07533073822296059,945.0,-794.3299999999999,2
2019-07-05,11145.67,11406.83,10796.44,10970.73,63534.350582,-0.015695781411077192,0.0740558808654292,610.3899999999994,-174.9400000000005,2
2019-07-06,10982.41,11665.0,10964.51,11256.49,51469.496331,0.026047491825976987,0.07298621353438889,700.4899999999998,274.0799999999999,2
2019-07-07,11256.45,11538.0,11094.37,11406.24,38884.795599,0.013303436506406419,0.0729560902254829,443.6299999999992,149.78999999999905,2
2019-07-08,11410.0,12338.03,11220.0,12238.6,52182.367215,0.07297409137454602,0.07514254152795985,1118.0300000000007,828.6000000000004,2
2019-07-09,12238.6,12794.73,12068.0,12543.41,78442.130343,0.02490562646054273,0.07337158436744148,726.7299999999996,304.8099999999995,2
2019-07-10,12548.51,13147.08,11569.0,12108.37,109246.044997,-0.03468275373283658,0.06797701513465207,1578.08,-440.1399999999994,2
2019-07-11,12108.11,12111.73,11000.0,11342.89,87506.461058,-0.06321907903375945,0.05951274441599146,1111.7299999999996,-765.2200000000012,2
2019-07-12,11342.88,11885.0,11073.0,11757.22,56321.858281,0.03652772794234971,0.05435348793208829,812.0,414.34000000000015,2
2019-07-13,11757.22,11799.98,10830.0,11355.76,54245.594548,-0.03414582698971347,0.05405753486052155,969.9799999999996,-401.4599999999991,2
2019-07-14,11355.78,11452.0,10103.0,10174.18,72517.579236,-0.1040511599399776,0.05613619504269273,1349.0,-1181.6000000000004,2
2019-07-15,10174.18,11100.0,9860.0,10838.72,81922.426332,0.06531632033244938,0.05870160551598336,1240.0,664.539999999999,2
2019-07-16,10833.78,11028.0,9350.01,9439.59,97219.443413,-0.12908627587021337,0.06813318678081949,1677.9899999999998,-1394.1900000000005,2
2019-07-17,9430.17,9957.0,9060.0,9667.92,84942.672717,0.024188550562047606,0.06145168614408414,897.0,237.75,2
2019-07-18,9668.86,10788.0,9252.0,10627.16,80283.310252,0.09921885989954404,0.06616325818163071,1536.0,958.2999999999993,2
2019-07-19,10628.64,10769.71,10121.84,10504.29,56546.932133,-0.01156188483094256,0.0661033352036914,647.869999999999,-124.34999999999854,2
2019-07-20,10505.78,11068.99,10350.0,10740.23,47331.899848,0.02246129914539674,0.06599724553865628,718.9899999999998,234.4499999999989,2
2019-07-21,10740.27,10817.9,10288.0,10589.45,38834.287935,-0.014038805500440787,0.06593718066301939,529.8999999999996,-150.8199999999997,2
2019-07-22,10590.15,10683.16,10100.0,10340.31,40467.954839,-0.023527189797392767,0.06230221335586807,583.1599999999999,-249.84000000000015,2
2019-07-23,10343.08,10343.97,9822.0,9864.91,47624.37071,-0.0459754107952276,0.06211661345003332,521.9699999999993,-478.1700000000001,2
2019-07-24,9864.78,9937.0,9525.0,9763.28,43475.380377,-0.01030217204211692,0.06186917286532485,412.0,-101.5,2
2019-07-25,9763.4,10175.0,9720.03,9879.87,37873.354728,0.011941683532583403,0.06046261947822881,454.96999999999935,116.47000000000116,2
2019-07-26,9882.15,9889.98,9637.0,9824.0,27167.463217,-0.005654932706604554,0.059104808047869765,252.97999999999956,-58.149999999999636,2
2019-07-27,9824.0,10188.66,9333.0,9476.52,43809.778301,-0.03537052117263839,0.05914245598284279,855.6599999999999,-347.47999999999956,2
2019-07-28,9478.92,9594.99,9165.0,9541.54,29401.022937,0.006861168445800869,0.05283668550183163,429.9899999999998,62.6200000000008,2
2019-07-29,9541.54,9729.0,9395.0,9507.64,29021.937411,-0.003552885592891908,0.0490305862472391,334.0,-33.900000000001455,2
2019-07-30,9509.07,9714.28,9402.0,9574.21,32536.368834,0.007001737550012432,0.034573134847636085,312.28000000000065,65.13999999999942,1
2019-07-31,9575.0,10109.8,9555.0,10080.53,39515.35456,0.05288373662161172,0.036797572900012426,554.7999999999993,505.53000000000065,1
2019-08-01,10080.53,10467.86,9863.46,10374.99,41727.637028,0.029210765703787223,0.02596670744504652,604.4000000000015,294.4599999999991,0
2019-08-02,10375.0,10670.0,10281.35,10523.75,42990.444221,0.014338327073086354,0.02610940077782695,388.64999999999964,148.75,0
2019-08-03,10523.75,10904.77,10497.93,10816.86,33802.318824,0.027852238983252287,0.026495918293708166,406.84000000000015,293.1100000000006,0
